id,img_path,A,B,C,D,E,F,G,H,I,J
TRAIN_12605,./train/TRAIN_12605.jpg,0,1,0,0,1,1,1,0,1,0
TRAIN_12606,./train/TRAIN_12606.jpg,0,1,0,0,1,1,1,0,1,0
TRAIN_12607,./train/TRAIN_12607.jpg,0,1,0,0,1,1,1,0,1,0
TRAIN_12608,./train/TRAIN_12608.jpg,0,1,0,0,1,1,1,0,1,0
TRAIN_12609,./train/TRAIN_12609.jpg,0,1,0,0,1,1,1,0,1,0
TRAIN_12610,./train/TRAIN_12610.jpg,0,1,0,0,1,1,1,0,1,0
TRAIN_12611,./train/TRAIN_12611.jpg,0,1,0,0,1,1,1,0,1,0
TRAIN_12612,./train/TRAIN_12612.jpg,0,1,0,0,1,1,1,0,1,0
TRAIN_12613,./train/TRAIN_12613.jpg,0,1,0,0,1,1,1,0,1,0
TRAIN_12614,./train/TRAIN_12614.jpg,0,1,0,0,1,1,1,0,1,0
TRAIN_12615,./train/TRAIN_12615.jpg,0,1,0,0,1,1,1,0,1,0
TRAIN_12616,./train/TRAIN_12616.jpg,0,1,0,0,1,1,1,0,1,0
TRAIN_12617,./train/TRAIN_12617.jpg,0,1,0,0,1,1,1,0,1,0
TRAIN_12618,./train/TRAIN_12618.jpg,0,1,0,0,1,1,1,0,1,0
TRAIN_12619,./train/TRAIN_12619.jpg,0,1,0,0,1,1,1,0,1,0
TRAIN_12620,./train/TRAIN_12620.jpg,0,1,0,0,1,1,1,0,1,0
TRAIN_12621,./train/TRAIN_12621.jpg,0,1,0,0,1,1,1,0,1,0
TRAIN_12622,./train/TRAIN_12622.jpg,0,1,0,0,1,1,1,0,1,0
TRAIN_12623,./train/TRAIN_12623.jpg,0,1,0,0,1,1,1,0,1,0
TRAIN_12624,./train/TRAIN_12624.jpg,0,1,0,0,1,1,1,0,0,1
TRAIN_12625,./train/TRAIN_12625.jpg,0,1,0,0,1,1,1,0,0,1
TRAIN_12626,./train/TRAIN_12626.jpg,0,1,0,0,1,1,1,0,0,1
TRAIN_12627,./train/TRAIN_12627.jpg,0,1,0,0,1,1,1,0,0,1
TRAIN_12628,./train/TRAIN_12628.jpg,0,1,0,0,1,1,1,0,0,1
TRAIN_12629,./train/TRAIN_12629.jpg,0,1,0,0,1,1,1,0,0,1
TRAIN_12630,./train/TRAIN_12630.jpg,0,1,0,0,1,1,1,0,0,1
TRAIN_12631,./train/TRAIN_12631.jpg,0,1,0,0,1,1,1,0,0,1
TRAIN_12632,./train/TRAIN_12632.jpg,0,1,0,0,1,1,1,0,0,1
TRAIN_12633,./train/TRAIN_12633.jpg,0,1,0,0,1,1,1,0,0,1
TRAIN_12634,./train/TRAIN_12634.jpg,0,1,0,0,1,1,1,0,0,1
TRAIN_12635,./train/TRAIN_12635.jpg,0,1,0,0,1,1,1,0,0,1
TRAIN_12636,./train/TRAIN_12636.jpg,0,1,0,0,1,1,1,0,0,1
TRAIN_12637,./train/TRAIN_12637.jpg,0,1,0,0,1,1,1,0,0,1
TRAIN_12638,./train/TRAIN_12638.jpg,0,1,0,0,1,1,1,0,0,1
TRAIN_12639,./train/TRAIN_12639.jpg,0,1,0,0,1,1,1,0,0,1
TRAIN_12640,./train/TRAIN_12640.jpg,0,1,0,0,1,1,1,0,0,1
TRAIN_12641,./train/TRAIN_12641.jpg,0,1,0,0,1,1,1,0,0,1
TRAIN_12642,./train/TRAIN_12642.jpg,0,1,0,0,1,1,1,0,0,1
TRAIN_12643,./train/TRAIN_12643.jpg,0,1,0,0,1,1,1,0,0,1
TRAIN_12644,./train/TRAIN_12644.jpg,0,1,0,0,1,1,1,0,0,1
TRAIN_12645,./train/TRAIN_12645.jpg,0,1,0,0,1,1,1,0,0,1
TRAIN_12646,./train/TRAIN_12646.jpg,0,1,0,0,1,1,1,0,0,1
TRAIN_12647,./train/TRAIN_12647.jpg,0,1,0,0,1,1,1,0,0,1
TRAIN_12648,./train/TRAIN_12648.jpg,0,1,0,0,1,1,0,1,1,0
TRAIN_12649,./train/TRAIN_12649.jpg,0,1,0,0,1,1,0,1,1,0
TRAIN_12650,./train/TRAIN_12650.jpg,0,1,0,0,1,1,0,1,1,0
TRAIN_12651,./train/TRAIN_12651.jpg,0,1,0,0,1,1,0,1,1,0
TRAIN_12652,./train/TRAIN_12652.jpg,0,1,0,0,1,1,0,1,1,0
TRAIN_12653,./train/TRAIN_12653.jpg,0,1,0,0,1,1,0,1,1,0
TRAIN_12654,./train/TRAIN_12654.jpg,0,1,0,0,1,1,0,1,1,0
TRAIN_12655,./train/TRAIN_12655.jpg,0,1,0,0,1,1,0,1,1,0
TRAIN_12656,./train/TRAIN_12656.jpg,0,1,0,0,1,1,0,1,1,0
TRAIN_12657,./train/TRAIN_12657.jpg,0,1,0,0,1,1,0,1,1,0
TRAIN_12658,./train/TRAIN_12658.jpg,0,1,0,0,1,1,0,1,1,0
TRAIN_12659,./train/TRAIN_12659.jpg,0,1,0,0,1,1,0,1,1,0
TRAIN_12660,./train/TRAIN_12660.jpg,0,1,0,0,1,1,0,1,1,0
TRAIN_12661,./train/TRAIN_12661.jpg,0,1,0,0,1,1,0,1,1,0
TRAIN_12662,./train/TRAIN_12662.jpg,0,1,0,0,1,1,0,1,1,0
TRAIN_12663,./train/TRAIN_12663.jpg,0,1,0,0,1,1,0,1,1,0
TRAIN_12664,./train/TRAIN_12664.jpg,0,1,0,0,1,1,0,1,1,0
TRAIN_12665,./train/TRAIN_12665.jpg,0,1,0,0,1,1,0,1,1,0
TRAIN_12666,./train/TRAIN_12666.jpg,0,1,0,0,1,1,0,1,1,0
TRAIN_12667,./train/TRAIN_12667.jpg,0,1,0,0,1,1,0,1,1,0
TRAIN_12668,./train/TRAIN_12668.jpg,0,1,0,0,1,1,0,1,1,0
TRAIN_12669,./train/TRAIN_12669.jpg,0,1,0,0,1,1,0,1,1,0
TRAIN_12670,./train/TRAIN_12670.jpg,0,1,0,0,1,1,0,1,1,0
TRAIN_12671,./train/TRAIN_12671.jpg,0,1,0,0,1,1,0,1,1,0
TRAIN_12672,./train/TRAIN_12672.jpg,0,1,0,0,1,1,0,1,0,1
TRAIN_12673,./train/TRAIN_12673.jpg,0,1,0,0,1,1,0,1,0,1
TRAIN_12674,./train/TRAIN_12674.jpg,0,1,0,0,1,1,0,1,0,1
TRAIN_12675,./train/TRAIN_12675.jpg,0,1,0,0,1,1,0,1,0,1
TRAIN_12676,./train/TRAIN_12676.jpg,0,1,0,0,1,1,0,1,0,1
TRAIN_12677,./train/TRAIN_12677.jpg,0,1,0,0,1,1,0,1,0,1
TRAIN_12678,./train/TRAIN_12678.jpg,0,1,0,0,1,1,0,1,0,1
TRAIN_12679,./train/TRAIN_12679.jpg,0,1,0,0,1,1,0,1,0,1
TRAIN_12680,./train/TRAIN_12680.jpg,0,1,0,0,1,1,0,1,0,1
TRAIN_12681,./train/TRAIN_12681.jpg,0,1,0,0,1,1,0,1,0,1
TRAIN_12682,./train/TRAIN_12682.jpg,0,1,0,0,1,1,0,1,0,1
TRAIN_12683,./train/TRAIN_12683.jpg,0,1,0,0,1,1,0,1,0,1
TRAIN_12684,./train/TRAIN_12684.jpg,0,1,0,0,1,1,0,1,0,1
TRAIN_12685,./train/TRAIN_12685.jpg,0,1,0,0,1,1,0,1,0,1
TRAIN_12686,./train/TRAIN_12686.jpg,0,1,0,0,1,1,0,1,0,1
TRAIN_12687,./train/TRAIN_12687.jpg,0,1,0,0,1,1,0,1,0,1
TRAIN_12688,./train/TRAIN_12688.jpg,0,1,0,0,1,1,0,1,0,1
TRAIN_12689,./train/TRAIN_12689.jpg,0,1,0,0,1,1,0,1,0,1
TRAIN_12690,./train/TRAIN_12690.jpg,0,1,0,0,1,1,0,1,0,1
TRAIN_12691,./train/TRAIN_12691.jpg,0,1,0,0,1,1,0,1,0,1
TRAIN_12692,./train/TRAIN_12692.jpg,0,1,0,0,1,1,0,1,0,1
TRAIN_12693,./train/TRAIN_12693.jpg,0,1,0,0,1,1,0,1,0,1
TRAIN_12694,./train/TRAIN_12694.jpg,0,1,0,0,1,1,0,1,0,1
TRAIN_12695,./train/TRAIN_12695.jpg,0,1,0,0,1,1,0,1,0,1
TRAIN_12696,./train/TRAIN_12696.jpg,0,1,0,0,1,1,0,0,1,1
TRAIN_12697,./train/TRAIN_12697.jpg,0,1,0,0,1,1,0,0,1,1
TRAIN_12698,./train/TRAIN_12698.jpg,0,1,0,0,1,1,0,0,1,1
TRAIN_12699,./train/TRAIN_12699.jpg,0,1,0,0,1,1,0,0,1,1
TRAIN_12700,./train/TRAIN_12700.jpg,0,1,0,0,1,1,0,0,1,1
TRAIN_12701,./train/TRAIN_12701.jpg,0,1,0,0,1,1,0,0,1,1
TRAIN_12702,./train/TRAIN_12702.jpg,0,1,0,0,1,1,0,0,1,1
TRAIN_12703,./train/TRAIN_12703.jpg,0,1,0,0,1,1,0,0,1,1
TRAIN_12704,./train/TRAIN_12704.jpg,0,1,0,0,1,1,0,0,1,1
TRAIN_12705,./train/TRAIN_12705.jpg,0,1,0,0,1,1,0,0,1,1
TRAIN_12706,./train/TRAIN_12706.jpg,0,1,0,0,1,1,0,0,1,1
TRAIN_12707,./train/TRAIN_12707.jpg,0,1,0,0,1,1,0,0,1,1
TRAIN_12708,./train/TRAIN_12708.jpg,0,1,0,0,1,1,0,0,1,1
TRAIN_12709,./train/TRAIN_12709.jpg,0,1,0,0,1,1,0,0,1,1
TRAIN_12710,./train/TRAIN_12710.jpg,0,1,0,0,1,1,0,0,1,1
TRAIN_12711,./train/TRAIN_12711.jpg,0,1,0,0,1,1,0,0,1,1
TRAIN_12712,./train/TRAIN_12712.jpg,0,1,0,0,1,1,0,0,1,1
TRAIN_12713,./train/TRAIN_12713.jpg,0,1,0,0,1,1,0,0,1,1
TRAIN_12714,./train/TRAIN_12714.jpg,0,1,0,0,1,1,0,0,1,1
TRAIN_12715,./train/TRAIN_12715.jpg,0,1,0,0,1,1,0,0,1,1
TRAIN_12716,./train/TRAIN_12716.jpg,0,1,0,0,1,1,0,0,1,1
TRAIN_12717,./train/TRAIN_12717.jpg,0,1,0,0,1,1,0,0,1,1
TRAIN_12718,./train/TRAIN_12718.jpg,0,1,0,0,1,1,0,0,1,1
TRAIN_12719,./train/TRAIN_12719.jpg,0,1,0,0,1,1,0,0,1,1
TRAIN_12720,./train/TRAIN_12720.jpg,0,1,0,0,1,0,1,1,1,0
TRAIN_12721,./train/TRAIN_12721.jpg,0,1,0,0,1,0,1,1,1,0
TRAIN_12722,./train/TRAIN_12722.jpg,0,1,0,0,1,0,1,1,1,0
TRAIN_12723,./train/TRAIN_12723.jpg,0,1,0,0,1,0,1,1,1,0
TRAIN_12724,./train/TRAIN_12724.jpg,0,1,0,0,1,0,1,1,1,0
TRAIN_12725,./train/TRAIN_12725.jpg,0,1,0,0,1,0,1,1,1,0
TRAIN_12726,./train/TRAIN_12726.jpg,0,1,0,0,1,0,1,1,1,0
TRAIN_12727,./train/TRAIN_12727.jpg,0,1,0,0,1,0,1,1,1,0
TRAIN_12728,./train/TRAIN_12728.jpg,0,1,0,0,1,0,1,1,1,0
TRAIN_12729,./train/TRAIN_12729.jpg,0,1,0,0,1,0,1,1,1,0
TRAIN_12730,./train/TRAIN_12730.jpg,0,1,0,0,1,0,1,1,1,0
TRAIN_12731,./train/TRAIN_12731.jpg,0,1,0,0,1,0,1,1,1,0
TRAIN_12732,./train/TRAIN_12732.jpg,0,1,0,0,1,0,1,1,1,0
TRAIN_12733,./train/TRAIN_12733.jpg,0,1,0,0,1,0,1,1,1,0
TRAIN_12734,./train/TRAIN_12734.jpg,0,1,0,0,1,0,1,1,1,0
TRAIN_12735,./train/TRAIN_12735.jpg,0,1,0,0,1,0,1,1,1,0
TRAIN_12736,./train/TRAIN_12736.jpg,0,1,0,0,1,0,1,1,1,0
TRAIN_12737,./train/TRAIN_12737.jpg,0,1,0,0,1,0,1,1,1,0
TRAIN_12738,./train/TRAIN_12738.jpg,0,1,0,0,1,0,1,1,1,0
TRAIN_12739,./train/TRAIN_12739.jpg,0,1,0,0,1,0,1,1,1,0
TRAIN_12740,./train/TRAIN_12740.jpg,0,1,0,0,1,0,1,1,1,0
TRAIN_12741,./train/TRAIN_12741.jpg,0,1,0,0,1,0,1,1,1,0
TRAIN_12742,./train/TRAIN_12742.jpg,0,1,0,0,1,0,1,1,1,0
TRAIN_12743,./train/TRAIN_12743.jpg,0,1,0,0,1,0,1,1,1,0
TRAIN_12744,./train/TRAIN_12744.jpg,0,1,0,0,1,0,1,1,0,1
TRAIN_12745,./train/TRAIN_12745.jpg,0,1,0,0,1,0,1,1,0,1
TRAIN_12746,./train/TRAIN_12746.jpg,0,1,0,0,1,0,1,1,0,1
TRAIN_12747,./train/TRAIN_12747.jpg,0,1,0,0,1,0,1,1,0,1
TRAIN_12748,./train/TRAIN_12748.jpg,0,1,0,0,1,0,1,1,0,1
TRAIN_12749,./train/TRAIN_12749.jpg,0,1,0,0,1,0,1,1,0,1
TRAIN_12750,./train/TRAIN_12750.jpg,0,1,0,0,1,0,1,1,0,1
TRAIN_12751,./train/TRAIN_12751.jpg,0,1,0,0,1,0,1,1,0,1
TRAIN_12752,./train/TRAIN_12752.jpg,0,1,0,0,1,0,1,1,0,1
TRAIN_12753,./train/TRAIN_12753.jpg,0,1,0,0,1,0,1,1,0,1
TRAIN_12754,./train/TRAIN_12754.jpg,0,1,0,0,1,0,1,1,0,1
TRAIN_12755,./train/TRAIN_12755.jpg,0,1,0,0,1,0,1,1,0,1
TRAIN_12756,./train/TRAIN_12756.jpg,0,1,0,0,1,0,1,1,0,1
TRAIN_12757,./train/TRAIN_12757.jpg,0,1,0,0,1,0,1,1,0,1
TRAIN_12758,./train/TRAIN_12758.jpg,0,1,0,0,1,0,1,1,0,1
TRAIN_12759,./train/TRAIN_12759.jpg,0,1,0,0,1,0,1,1,0,1
TRAIN_12760,./train/TRAIN_12760.jpg,0,1,0,0,1,0,1,1,0,1
TRAIN_12761,./train/TRAIN_12761.jpg,0,1,0,0,1,0,1,1,0,1
TRAIN_12762,./train/TRAIN_12762.jpg,0,1,0,0,1,0,1,1,0,1
TRAIN_12763,./train/TRAIN_12763.jpg,0,1,0,0,1,0,1,1,0,1
TRAIN_12764,./train/TRAIN_12764.jpg,0,1,0,0,1,0,1,1,0,1
TRAIN_12765,./train/TRAIN_12765.jpg,0,1,0,0,1,0,1,1,0,1
TRAIN_12766,./train/TRAIN_12766.jpg,0,1,0,0,1,0,1,1,0,1
TRAIN_12767,./train/TRAIN_12767.jpg,0,1,0,0,1,0,1,1,0,1
TRAIN_12768,./train/TRAIN_12768.jpg,0,1,0,0,1,0,1,0,1,1
TRAIN_12769,./train/TRAIN_12769.jpg,0,1,0,0,1,0,1,0,1,1
TRAIN_12770,./train/TRAIN_12770.jpg,0,1,0,0,1,0,1,0,1,1
TRAIN_12771,./train/TRAIN_12771.jpg,0,1,0,0,1,0,1,0,1,1
TRAIN_12772,./train/TRAIN_12772.jpg,0,1,0,0,1,0,1,0,1,1
TRAIN_12773,./train/TRAIN_12773.jpg,0,1,0,0,1,0,1,0,1,1
TRAIN_12774,./train/TRAIN_12774.jpg,0,1,0,0,1,0,1,0,1,1
TRAIN_12775,./train/TRAIN_12775.jpg,0,1,0,0,1,0,1,0,1,1
TRAIN_12776,./train/TRAIN_12776.jpg,0,1,0,0,1,0,1,0,1,1
TRAIN_12777,./train/TRAIN_12777.jpg,0,1,0,0,1,0,1,0,1,1
TRAIN_12778,./train/TRAIN_12778.jpg,0,1,0,0,1,0,1,0,1,1
TRAIN_12779,./train/TRAIN_12779.jpg,0,1,0,0,1,0,1,0,1,1
TRAIN_12780,./train/TRAIN_12780.jpg,0,1,0,0,1,0,1,0,1,1
TRAIN_12781,./train/TRAIN_12781.jpg,0,1,0,0,1,0,1,0,1,1
TRAIN_12782,./train/TRAIN_12782.jpg,0,1,0,0,1,0,1,0,1,1
TRAIN_12783,./train/TRAIN_12783.jpg,0,1,0,0,1,0,1,0,1,1
TRAIN_12784,./train/TRAIN_12784.jpg,0,1,0,0,1,0,1,0,1,1
TRAIN_12785,./train/TRAIN_12785.jpg,0,1,0,0,1,0,1,0,1,1
TRAIN_12786,./train/TRAIN_12786.jpg,0,1,0,0,1,0,1,0,1,1
TRAIN_12787,./train/TRAIN_12787.jpg,0,1,0,0,1,0,1,0,1,1
TRAIN_12788,./train/TRAIN_12788.jpg,0,1,0,0,1,0,1,0,1,1
TRAIN_12789,./train/TRAIN_12789.jpg,0,1,0,0,1,0,1,0,1,1
TRAIN_12790,./train/TRAIN_12790.jpg,0,1,0,0,1,0,1,0,1,1
TRAIN_12791,./train/TRAIN_12791.jpg,0,1,0,0,1,0,1,0,1,1
TRAIN_12792,./train/TRAIN_12792.jpg,0,1,0,0,1,0,0,1,1,1
TRAIN_12793,./train/TRAIN_12793.jpg,0,1,0,0,1,0,0,1,1,1
TRAIN_12794,./train/TRAIN_12794.jpg,0,1,0,0,1,0,0,1,1,1
TRAIN_12795,./train/TRAIN_12795.jpg,0,1,0,0,1,0,0,1,1,1
TRAIN_12796,./train/TRAIN_12796.jpg,0,1,0,0,1,0,0,1,1,1
TRAIN_12797,./train/TRAIN_12797.jpg,0,1,0,0,1,0,0,1,1,1
TRAIN_12798,./train/TRAIN_12798.jpg,0,1,0,0,1,0,0,1,1,1
TRAIN_12799,./train/TRAIN_12799.jpg,0,1,0,0,1,0,0,1,1,1
TRAIN_12800,./train/TRAIN_12800.jpg,0,1,0,0,1,0,0,1,1,1
TRAIN_12801,./train/TRAIN_12801.jpg,0,1,0,0,1,0,0,1,1,1
TRAIN_12802,./train/TRAIN_12802.jpg,0,1,0,0,1,0,0,1,1,1
TRAIN_12803,./train/TRAIN_12803.jpg,0,1,0,0,1,0,0,1,1,1
TRAIN_12804,./train/TRAIN_12804.jpg,0,1,0,0,1,0,0,1,1,1
TRAIN_12805,./train/TRAIN_12805.jpg,0,1,0,0,1,0,0,1,1,1
TRAIN_12806,./train/TRAIN_12806.jpg,0,1,0,0,1,0,0,1,1,1
TRAIN_12807,./train/TRAIN_12807.jpg,0,1,0,0,1,0,0,1,1,1
TRAIN_12808,./train/TRAIN_12808.jpg,0,1,0,0,1,0,0,1,1,1
TRAIN_12809,./train/TRAIN_12809.jpg,0,1,0,0,1,0,0,1,1,1
TRAIN_12810,./train/TRAIN_12810.jpg,0,1,0,0,1,0,0,1,1,1
TRAIN_12811,./train/TRAIN_12811.jpg,0,1,0,0,1,0,0,1,1,1
TRAIN_12812,./train/TRAIN_12812.jpg,0,1,0,0,1,0,0,1,1,1
TRAIN_12813,./train/TRAIN_12813.jpg,0,1,0,0,1,0,0,1,1,1
TRAIN_12814,./train/TRAIN_12814.jpg,0,1,0,0,1,0,0,1,1,1
TRAIN_12815,./train/TRAIN_12815.jpg,0,1,0,0,1,0,0,1,1,1
TRAIN_12816,./train/TRAIN_12816.jpg,0,1,0,0,0,1,1,1,1,0
TRAIN_12817,./train/TRAIN_12817.jpg,0,1,0,0,0,1,1,1,1,0
TRAIN_12818,./train/TRAIN_12818.jpg,0,1,0,0,0,1,1,1,1,0
TRAIN_12819,./train/TRAIN_12819.jpg,0,1,0,0,0,1,1,1,1,0
TRAIN_12820,./train/TRAIN_12820.jpg,0,1,0,0,0,1,1,1,1,0
TRAIN_12821,./train/TRAIN_12821.jpg,0,1,0,0,0,1,1,1,1,0
TRAIN_12822,./train/TRAIN_12822.jpg,0,1,0,0,0,1,1,1,1,0
TRAIN_12823,./train/TRAIN_12823.jpg,0,1,0,0,0,1,1,1,1,0
TRAIN_12824,./train/TRAIN_12824.jpg,0,1,0,0,0,1,1,1,1,0
TRAIN_12825,./train/TRAIN_12825.jpg,0,1,0,0,0,1,1,1,1,0
TRAIN_12826,./train/TRAIN_12826.jpg,0,1,0,0,0,1,1,1,1,0
TRAIN_12827,./train/TRAIN_12827.jpg,0,1,0,0,0,1,1,1,1,0
TRAIN_12828,./train/TRAIN_12828.jpg,0,1,0,0,0,1,1,1,1,0
TRAIN_12829,./train/TRAIN_12829.jpg,0,1,0,0,0,1,1,1,1,0
TRAIN_12830,./train/TRAIN_12830.jpg,0,1,0,0,0,1,1,1,1,0
TRAIN_12831,./train/TRAIN_12831.jpg,0,1,0,0,0,1,1,1,1,0
TRAIN_12832,./train/TRAIN_12832.jpg,0,1,0,0,0,1,1,1,1,0
TRAIN_12833,./train/TRAIN_12833.jpg,0,1,0,0,0,1,1,1,1,0
TRAIN_12834,./train/TRAIN_12834.jpg,0,1,0,0,0,1,1,1,1,0
TRAIN_12835,./train/TRAIN_12835.jpg,0,1,0,0,0,1,1,1,1,0
TRAIN_12836,./train/TRAIN_12836.jpg,0,1,0,0,0,1,1,1,1,0
TRAIN_12837,./train/TRAIN_12837.jpg,0,1,0,0,0,1,1,1,1,0
TRAIN_12838,./train/TRAIN_12838.jpg,0,1,0,0,0,1,1,1,1,0
TRAIN_12839,./train/TRAIN_12839.jpg,0,1,0,0,0,1,1,1,1,0
TRAIN_12840,./train/TRAIN_12840.jpg,0,1,0,0,0,1,1,1,0,1
TRAIN_12841,./train/TRAIN_12841.jpg,0,1,0,0,0,1,1,1,0,1
TRAIN_12842,./train/TRAIN_12842.jpg,0,1,0,0,0,1,1,1,0,1
TRAIN_12843,./train/TRAIN_12843.jpg,0,1,0,0,0,1,1,1,0,1
TRAIN_12844,./train/TRAIN_12844.jpg,0,1,0,0,0,1,1,1,0,1
TRAIN_12845,./train/TRAIN_12845.jpg,0,1,0,0,0,1,1,1,0,1
TRAIN_12846,./train/TRAIN_12846.jpg,0,1,0,0,0,1,1,1,0,1
TRAIN_12847,./train/TRAIN_12847.jpg,0,1,0,0,0,1,1,1,0,1
TRAIN_12848,./train/TRAIN_12848.jpg,0,1,0,0,0,1,1,1,0,1
TRAIN_12849,./train/TRAIN_12849.jpg,0,1,0,0,0,1,1,1,0,1
TRAIN_12850,./train/TRAIN_12850.jpg,0,1,0,0,0,1,1,1,0,1
TRAIN_12851,./train/TRAIN_12851.jpg,0,1,0,0,0,1,1,1,0,1
TRAIN_12852,./train/TRAIN_12852.jpg,0,1,0,0,0,1,1,1,0,1
TRAIN_12853,./train/TRAIN_12853.jpg,0,1,0,0,0,1,1,1,0,1
TRAIN_12854,./train/TRAIN_12854.jpg,0,1,0,0,0,1,1,1,0,1
TRAIN_12855,./train/TRAIN_12855.jpg,0,1,0,0,0,1,1,1,0,1
TRAIN_12856,./train/TRAIN_12856.jpg,0,1,0,0,0,1,1,1,0,1
TRAIN_12857,./train/TRAIN_12857.jpg,0,1,0,0,0,1,1,1,0,1
TRAIN_12858,./train/TRAIN_12858.jpg,0,1,0,0,0,1,1,1,0,1
TRAIN_12859,./train/TRAIN_12859.jpg,0,1,0,0,0,1,1,1,0,1
TRAIN_12860,./train/TRAIN_12860.jpg,0,1,0,0,0,1,1,1,0,1
TRAIN_12861,./train/TRAIN_12861.jpg,0,1,0,0,0,1,1,1,0,1
TRAIN_12862,./train/TRAIN_12862.jpg,0,1,0,0,0,1,1,1,0,1
TRAIN_12863,./train/TRAIN_12863.jpg,0,1,0,0,0,1,1,1,0,1
TRAIN_12864,./train/TRAIN_12864.jpg,0,1,0,0,0,1,1,0,1,1
TRAIN_12865,./train/TRAIN_12865.jpg,0,1,0,0,0,1,1,0,1,1
TRAIN_12866,./train/TRAIN_12866.jpg,0,1,0,0,0,1,1,0,1,1
TRAIN_12867,./train/TRAIN_12867.jpg,0,1,0,0,0,1,1,0,1,1
TRAIN_12868,./train/TRAIN_12868.jpg,0,1,0,0,0,1,1,0,1,1
TRAIN_12869,./train/TRAIN_12869.jpg,0,1,0,0,0,1,1,0,1,1
TRAIN_12870,./train/TRAIN_12870.jpg,0,1,0,0,0,1,1,0,1,1
TRAIN_12871,./train/TRAIN_12871.jpg,0,1,0,0,0,1,1,0,1,1
TRAIN_12872,./train/TRAIN_12872.jpg,0,1,0,0,0,1,1,0,1,1
TRAIN_12873,./train/TRAIN_12873.jpg,0,1,0,0,0,1,1,0,1,1
TRAIN_12874,./train/TRAIN_12874.jpg,0,1,0,0,0,1,1,0,1,1
TRAIN_12875,./train/TRAIN_12875.jpg,0,1,0,0,0,1,1,0,1,1
TRAIN_12876,./train/TRAIN_12876.jpg,0,1,0,0,0,1,1,0,1,1
TRAIN_12877,./train/TRAIN_12877.jpg,0,1,0,0,0,1,1,0,1,1
TRAIN_12878,./train/TRAIN_12878.jpg,0,1,0,0,0,1,1,0,1,1
TRAIN_12879,./train/TRAIN_12879.jpg,0,1,0,0,0,1,1,0,1,1
TRAIN_12880,./train/TRAIN_12880.jpg,0,1,0,0,0,1,1,0,1,1
TRAIN_12881,./train/TRAIN_12881.jpg,0,1,0,0,0,1,1,0,1,1
TRAIN_12882,./train/TRAIN_12882.jpg,0,1,0,0,0,1,1,0,1,1
TRAIN_12883,./train/TRAIN_12883.jpg,0,1,0,0,0,1,1,0,1,1
TRAIN_12884,./train/TRAIN_12884.jpg,0,1,0,0,0,1,1,0,1,1
TRAIN_12885,./train/TRAIN_12885.jpg,0,1,0,0,0,1,1,0,1,1
TRAIN_12886,./train/TRAIN_12886.jpg,0,1,0,0,0,1,1,0,1,1
TRAIN_12887,./train/TRAIN_12887.jpg,0,1,0,0,0,1,1,0,1,1
TRAIN_12888,./train/TRAIN_12888.jpg,0,1,0,0,0,1,0,1,1,1
TRAIN_12889,./train/TRAIN_12889.jpg,0,1,0,0,0,1,0,1,1,1
TRAIN_12890,./train/TRAIN_12890.jpg,0,1,0,0,0,1,0,1,1,1
TRAIN_12891,./train/TRAIN_12891.jpg,0,1,0,0,0,1,0,1,1,1
TRAIN_12892,./train/TRAIN_12892.jpg,0,1,0,0,0,1,0,1,1,1
TRAIN_12893,./train/TRAIN_12893.jpg,0,1,0,0,0,1,0,1,1,1
TRAIN_12894,./train/TRAIN_12894.jpg,0,1,0,0,0,1,0,1,1,1
TRAIN_12895,./train/TRAIN_12895.jpg,0,1,0,0,0,1,0,1,1,1
TRAIN_12896,./train/TRAIN_12896.jpg,0,1,0,0,0,1,0,1,1,1
TRAIN_12897,./train/TRAIN_12897.jpg,0,1,0,0,0,1,0,1,1,1
TRAIN_12898,./train/TRAIN_12898.jpg,0,1,0,0,0,1,0,1,1,1
TRAIN_12899,./train/TRAIN_12899.jpg,0,1,0,0,0,1,0,1,1,1
TRAIN_12900,./train/TRAIN_12900.jpg,0,1,0,0,0,1,0,1,1,1
TRAIN_12901,./train/TRAIN_12901.jpg,0,1,0,0,0,1,0,1,1,1
TRAIN_12902,./train/TRAIN_12902.jpg,0,1,0,0,0,1,0,1,1,1
TRAIN_12903,./train/TRAIN_12903.jpg,0,1,0,0,0,1,0,1,1,1
TRAIN_12904,./train/TRAIN_12904.jpg,0,1,0,0,0,1,0,1,1,1
TRAIN_12905,./train/TRAIN_12905.jpg,0,1,0,0,0,1,0,1,1,1
TRAIN_12906,./train/TRAIN_12906.jpg,0,1,0,0,0,1,0,1,1,1
TRAIN_12907,./train/TRAIN_12907.jpg,0,1,0,0,0,1,0,1,1,1
TRAIN_12908,./train/TRAIN_12908.jpg,0,1,0,0,0,1,0,1,1,1
TRAIN_12909,./train/TRAIN_12909.jpg,0,1,0,0,0,1,0,1,1,1
TRAIN_12910,./train/TRAIN_12910.jpg,0,1,0,0,0,1,0,1,1,1
TRAIN_12911,./train/TRAIN_12911.jpg,0,1,0,0,0,1,0,1,1,1
TRAIN_12912,./train/TRAIN_12912.jpg,0,1,0,0,0,0,1,1,1,1
TRAIN_12913,./train/TRAIN_12913.jpg,0,1,0,0,0,0,1,1,1,1
TRAIN_12914,./train/TRAIN_12914.jpg,0,1,0,0,0,0,1,1,1,1
